0,0,112.59,0,0
0,0,157.34,0,0
0,0,102.72,0,0
0,0,91.45,0,0
0,0,112.59,0,0
0,0,112.59,0,0
0,0,102.72,0,0
0,0,112.59,0,0
0,0,112.59,0,0
0,0,112.59,0,0
